Port Name,In FreeBSD Security,In BlackArch Porting
tabi,NÃO,SIM
tachyon-scanner,NÃO,SIM
tactical-exploitation,NÃO,SIM
taipan,NÃO,SIM
takeover,NÃO,SIM
talon,NÃO,SIM
taof,NÃO,SIM
targetedkerberoast,NÃO,SIM
tbear,NÃO,SIM
tcgetkey,NÃO,SIM
tchunt-ng,NÃO,SIM
tckfc,NÃO,SIM
tcpcontrol-fuzzer,NÃO,SIM
tcpcopy,NÃO,SIM
tcpdstat,NÃO,SIM
tcpextract,NÃO,SIM
tcpjunk,NÃO,SIM
tcptrace,NÃO,SIM
tcptraceroute,NÃO,SIM
tcpwatch,NÃO,SIM
tcpxtract,NÃO,SIM
teamsuserenum,NÃO,SIM
teardown,NÃO,SIM
tekdefense-automater,NÃO,SIM
tell-me-your-secrets,NÃO,SIM
tempomail,NÃO,SIM
termcap,NÃO,SIM
termineter,NÃO,SIM
terminus-font-dv1-ij1-ll2-td1,NÃO,SIM
terminus-font-dv1-ij1-ll2-td1-otb,NÃO,SIM
terminus-font-ttf,NÃO,SIM
tfsec,NÃO,SIM
tftp-bruteforce,NÃO,SIM
tftp-fuzz,NÃO,SIM
tftp-proxy,NÃO,SIM
tgcd,NÃO,SIM
thc-keyfinder,NÃO,SIM
thc-pptp-bruter,NÃO,SIM
thc-smartbrute,NÃO,SIM
thc-ssl-dos,NÃO,SIM
thcrut,NÃO,SIM
thedorkbox,NÃO,SIM
thefatrat,NÃO,SIM
thefuzz,NÃO,SIM
theharvester,NÃO,SIM
themole,NÃO,SIM
thezoo,NÃO,SIM
threat-dragon,NÃO,SIM
threatspec,NÃO,SIM
thumbcacheviewer,NÃO,SIM
tidos-framework,NÃO,SIM
tiger,NÃO,SIM
tilt,NÃO,SIM
timegen,NÃO,SIM
timeverter,NÃO,SIM
tinfoleak,NÃO,SIM
tinfoleak2,NÃO,SIM
tinja,NÃO,SIM
tls-attacker,NÃO,SIM
tls-fingerprinting,NÃO,SIM
tls-map,NÃO,SIM
tls-prober,NÃO,SIM
tlsenum,NÃO,SIM
tlsfuzzer,NÃO,SIM
tlshelpers,NÃO,SIM
tlspretense,NÃO,SIM
tlsx,NÃO,SIM
tnscmd,NÃO,SIM
token-hunter,NÃO,SIM
token-reverser,NÃO,SIM
tomcatwardeployer,NÃO,SIM
topera,NÃO,SIM
tor-autocircuit,NÃO,SIM
tor-browser,NÃO,SIM
tor-router,NÃO,SIM
torcrawl,NÃO,SIM
torctl,NÃO,SIM
torpy,NÃO,SIM
torshammer,NÃO,SIM
tpcat,NÃO,SIM
tplmap,NÃO,SIM
tracedump,NÃO,SIM
trape,NÃO,SIM
traxss,NÃO,SIM
treasure,NÃO,SIM
trevorproxy,NÃO,SIM
trevorspray,NÃO,SIM
trid,NÃO,SIM
trid-defs,NÃO,SIM
trinity,NÃO,SIM
triton,NÃO,SIM
trixd00r,NÃO,SIM
truecrack,NÃO,SIM
truegaze,NÃO,SIM
truehunter,NÃO,SIM
trusttrees,NÃO,SIM
tsh,NÃO,SIM
tsh-sctp,NÃO,SIM
ttpassgen,NÃO,SIM
tunna,NÃO,SIM
turner,NÃO,SIM
tweets-analyzer,NÃO,SIM
tweetshell,NÃO,SIM
twint,NÃO,SIM
twofi,NÃO,SIM
typo3scan,NÃO,SIM
tyton,NÃO,SIM
u3-pwn,NÃO,SIM
u3-tool,NÃO,SIM
uatester,NÃO,SIM
uberfile,NÃO,SIM
ubertooth,NÃO,SIM
ubertooth-kismet,NÃO,SIM
ubiquiti-probing,NÃO,SIM
ubitack,NÃO,SIM
udis86,NÃO,SIM
udork,NÃO,SIM
udp-hunter,NÃO,SIM
udpastcp,NÃO,SIM
udptunnel,NÃO,SIM
udsim,NÃO,SIM
uefi-firmware-parser,NÃO,SIM
uff,NÃO,SIM
ufo-wardriving,NÃO,SIM
ufonet,NÃO,SIM
uhoh365,NÃO,SIM
ultimate-facebook-scraper,NÃO,SIM
umap,NÃO,SIM
umit,NÃO,SIM
unblob,NÃO,SIM
uncaptcha2,NÃO,SIM
uncover,NÃO,SIM
undbx,NÃO,SIM
underscorejs,NÃO,SIM
unfurl,NÃO,SIM
unibrute,NÃO,SIM
unicorn-powershell,NÃO,SIM
unicornscan,NÃO,SIM
uniflash,NÃO,SIM
unifuzzer,NÃO,SIM
uniofuzz,NÃO,SIM
uniscan,NÃO,SIM
unisec,NÃO,SIM
unix-privesc-check,NÃO,SIM
unsecure,NÃO,SIM
unstrip,NÃO,SIM
untwister,NÃO,SIM
upnp-pentest-toolkit,NÃO,SIM
upnpscan,NÃO,SIM
uppwn,NÃO,SIM
uptux,NÃO,SIM
urlcrazy,NÃO,SIM
urldigger,NÃO,SIM
urlextractor,NÃO,SIM
urlview,NÃO,SIM
urx,NÃO,SIM
usb-canary,NÃO,SIM
usbrip,NÃO,SIM
username-anarchy,NÃO,SIM
usernamer,NÃO,SIM
userrecon,NÃO,SIM
userrecon-py,NÃO,SIM
usnjrnl2csv,NÃO,SIM
usnjrnlcarver,NÃO,SIM
usnparser,NÃO,SIM
uuid,NÃO,SIM
uw-loveimap,NÃO,SIM
uw-offish,NÃO,SIM
uw-udpscan,NÃO,SIM
uw-zone,NÃO,SIM
v3n0m,NÃO,SIM
vais,NÃO,SIM
valhalla-api,NÃO,SIM
vane,NÃO,SIM
vanguard,NÃO,SIM
vault-scanner,NÃO,SIM
vba2graph,NÃO,SIM
vbrute,NÃO,SIM
vbscan,NÃO,SIM
vbsmin,NÃO,SIM
vcsmap,NÃO,SIM
vega,NÃO,SIM
veil,NÃO,SIM
veles,NÃO,SIM
venom,NÃO,SIM
verinice,NÃO,SIM
vfeed,NÃO,SIM
vhostscan,NÃO,SIM
vidalia,NÃO,SIM
videosnarf,NÃO,SIM
villain,NÃO,SIM
vinetto,NÃO,SIM
viper,NÃO,SIM
vipermonkey,NÃO,SIM
viproy-voipkit,NÃO,SIM
virustotal,NÃO,SIM
visql,NÃO,SIM
visualize-logs,NÃO,SIM
vivisect,NÃO,SIM
vlan,NÃO,SIM
vlan-hopping,NÃO,SIM
vlany,NÃO,SIM
vmap,NÃO,SIM
vmcloak,NÃO,SIM
vnak,NÃO,SIM
vnc-bypauth,NÃO,SIM
vncrack,NÃO,SIM
voiper,NÃO,SIM
voiphopper,NÃO,SIM
voipong,NÃO,SIM
volafox,NÃO,SIM
volana,NÃO,SIM
volatility-extra,NÃO,SIM
voltron,NÃO,SIM
vpnpivot,NÃO,SIM
vsaudit,NÃO,SIM
vscan,NÃO,SIM
vstt,NÃO,SIM
vsvbp,NÃO,SIM
vt-cli,NÃO,SIM
vulmap,NÃO,SIM
vulnerabilities-spider,NÃO,SIM
vulnx,NÃO,SIM
w13scan,NÃO,SIM
w3af,NÃO,SIM
wafninja,NÃO,SIM
wafp,NÃO,SIM
wafpass,NÃO,SIM
wafw00f,NÃO,SIM
waidps,NÃO,SIM
waldo,NÃO,SIM
wascan,NÃO,SIM
waybackpack,NÃO,SIM
waybackurls,NÃO,SIM
waymore,NÃO,SIM
wayparam,NÃO,SIM
wcc,NÃO,SIM
wce,NÃO,SIM
wcvs,NÃO,SIM
wdict,NÃO,SIM
web-soul,NÃO,SIM
web2ldap,NÃO,SIM
webacoo,NÃO,SIM
webanalyze,NÃO,SIM
webborer,NÃO,SIM
webenum,NÃO,SIM
webexploitationtool,NÃO,SIM
webfixy,NÃO,SIM
webhandler,NÃO,SIM
webhunter,NÃO,SIM
webkiller,NÃO,SIM
webpwn3r,NÃO,SIM
webrute,NÃO,SIM
webscarab,NÃO,SIM
websearch,NÃO,SIM
webshag,NÃO,SIM
webshells,NÃO,SIM
webslayer,NÃO,SIM
websockify,NÃO,SIM
webspa,NÃO,SIM
websploit,NÃO,SIM
webtech,NÃO,SIM
webxploiter,NÃO,SIM
weebdns,NÃO,SIM
weeman,NÃO,SIM
weevely,NÃO,SIM
weirdaal,NÃO,SIM
wepbuster,NÃO,SIM
wesng,NÃO,SIM
wfuzz,NÃO,SIM
whapa,NÃO,SIM
whatbreach,NÃO,SIM
whatportis,NÃO,SIM
whatsmyname,NÃO,SIM
whatwaf,NÃO,SIM
whichcdn,NÃO,SIM
whispers,NÃO,SIM
whitewidow,NÃO,SIM
whoxyrm,NÃO,SIM
wi-feye,NÃO,SIM
wifi-autopwner,NÃO,SIM
wifi-honey,NÃO,SIM
wifi-monitor,NÃO,SIM
wifi-pumpkin,NÃO,SIM
wifi-radar,NÃO,SIM
wifibroot,NÃO,SIM
wifichannelmonitor,NÃO,SIM
wificurse,NÃO,SIM
wifijammer,NÃO,SIM
wifiphisher,NÃO,SIM
wifiscanmap,NÃO,SIM
wifitap,NÃO,SIM
wig,NÃO,SIM
wikigen,NÃO,SIM
wildpwn,NÃO,SIM
windapsearch,NÃO,SIM
windivert,NÃO,SIM
windows-binaries,NÃO,SIM
windows-exploit-suggester,NÃO,SIM
windows-prefetch-parser,NÃO,SIM
windows-privesc-check,NÃO,SIM
windowsspyblocker,NÃO,SIM
winexe,NÃO,SIM
winfo,NÃO,SIM
winhex,NÃO,SIM
winpwn,NÃO,SIM
winregfs,NÃO,SIM
winrelay,NÃO,SIM
wiredtiger,NÃO,SIM
wireless-ids,NÃO,SIM
wirouter-keyrec,NÃO,SIM
witchxtool,NÃO,SIM
wkhtmltopdf,NÃO,SIM
wlan2eth,NÃO,SIM
wmat,NÃO,SIM
wmbusmeters,NÃO,SIM
wmd,NÃO,SIM
wmi-client,NÃO,SIM
wmi-forensics,NÃO,SIM
wnmap,NÃO,SIM
wol-e,NÃO,SIM
wolpertinger,NÃO,SIM
wondershaper,NÃO,SIM
wordbrutepress,NÃO,SIM
wordlistctl,NÃO,SIM
wordlister,NÃO,SIM
wordpot,NÃO,SIM
wordpress-exploit-framework,NÃO,SIM
wordpresscan,NÃO,SIM
wpa-bruteforcer,NÃO,SIM
wpa2-halfhandshake-crack,NÃO,SIM
wpbf,NÃO,SIM
wpbrute-rpc,NÃO,SIM
wpbullet,NÃO,SIM
wpforce,NÃO,SIM
wpintel,NÃO,SIM
wpseku,NÃO,SIM
wpsik,NÃO,SIM
wpsweep,NÃO,SIM
wreckuests,NÃO,SIM
ws-attacker,NÃO,SIM
wscript,NÃO,SIM
wsfuzzer,NÃO,SIM
wssip,NÃO,SIM
wsuspect-proxy,NÃO,SIM
wups,NÃO,SIM
wuzz,NÃO,SIM
wxhexeditor,NÃO,SIM
wxwidgets-common-3.0,NÃO,SIM
wxwidgets-gtk2-3.0,NÃO,SIM
wxwidgets-gtk3-3.0,NÃO,SIM
wyd,NÃO,SIM
x-rsa,NÃO,SIM
x-scan,NÃO,SIM
x3270,NÃO,SIM
x64dbg,NÃO,SIM
x8,NÃO,SIM
xcat,NÃO,SIM
xcavator,NÃO,SIM
xcname,NÃO,SIM
xed-intel,NÃO,SIM
xerosploit,NÃO,SIM
xfltreat,NÃO,SIM
xmlrpc-bruteforcer,NÃO,SIM
xmpppy,NÃO,SIM
xorbruteforcer,NÃO,SIM
xpire-crossdomain-scanner,NÃO,SIM
xpl-search,NÃO,SIM
xplico,NÃO,SIM
xprobe2,NÃO,SIM
xray,NÃO,SIM
xrdp,NÃO,SIM
xrop,NÃO,SIM
xspear,NÃO,SIM
xspy,NÃO,SIM
xsrfprobe,NÃO,SIM
xss-freak,NÃO,SIM
xsscon,NÃO,SIM
xsscrapy,NÃO,SIM
xsser,NÃO,SIM
xssless,NÃO,SIM
xsspy,NÃO,SIM
xsss,NÃO,SIM
xssscan,NÃO,SIM
xsssniper,NÃO,SIM
xsstracer,NÃO,SIM
xsstrike,NÃO,SIM
xssya,NÃO,SIM
xwaf,NÃO,SIM
xxeinjector,NÃO,SIM
xxeserv,NÃO,SIM
xxexploiter,NÃO,SIM
xxxpwn,NÃO,SIM
xxxpwn-smart,NÃO,SIM
yaaf,NÃO,SIM
yaf,NÃO,SIM
yara-rules,NÃO,SIM
yasat,NÃO,SIM
yasca,NÃO,SIM
yasuo,NÃO,SIM
yate-bts,NÃO,SIM
yawast,NÃO,SIM
yay,NÃO,SIM
ycrawler,NÃO,SIM
yeti,NÃO,SIM
yinjector,NÃO,SIM
ysoserial,NÃO,SIM
yuck,NÃO,SIM
zackattack,NÃO,SIM
zarn,NÃO,SIM
zarp,NÃO,SIM
zdns,NÃO,SIM
zeek-aux,NÃO,SIM
zelos,NÃO,SIM
zeratool,NÃO,SIM
zerowine,NÃO,SIM
zeus,NÃO,SIM
zeus-scanner,NÃO,SIM
zgrab,NÃO,SIM
zgrab2,NÃO,SIM
zipdump,NÃO,SIM
zipexec,NÃO,SIM
zirikatu,NÃO,SIM
zizzania,NÃO,SIM
zsteg,NÃO,SIM
zulu,NÃO,SIM
zulucrypt,NÃO,SIM
zxing,NÃO,SIM
zykeys,NÃO,SIM
